#Digilent WaveForms Spectrum Analyzer
#Device Name: Discovery2
#Serial Number: SN:210321B2879B
#Date Time: 2025-05-14 14:28:19.303
#Trace: Trace 2
#Start: 0 Hz
#Stop: 10000 Hz
#BINs: 4097
#Rate: 20000 Hz
#Samples: 8192
#Channel: C2
#Type: Sample
#Window: Flat Top
#Channel: C1
#Range: 5.52156 V
#Offset: 0.00020543 V
#Attenuation: 1 X
#Channel: C2
#Range: 5.53409 V
#Offset: 2.151e-05 V
#Attenuation: 1 X
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 2.8 kHz
#Period: 357.1428571 us
#Amplitude: 1 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °
#Power Supplies: OFF
#Positive Supply: Rdy
#Voltage: 5 V
#Negative Supply: OFF
#Voltage: -5 V

Frequency (Hz),Trace 2 (dBṼ),Phase (deg)
2602.5390625,-99.36988238132322,134.24258375446473
2604.98046875,-90.66178484203802,136.59811729867437
2607.421875,-89.03122371777926,145.2690217637263
2609.86328125,-88.34354005974645,152.5337904769589
2612.3046875,-89.13114309766829,172.92160602332825
2614.74609375,-89.1393190350877,19.863670899105944
2617.1875,-89.7795337467879,36.699637432854225
2619.62890625,-93.30571991518025,48.15444307161058
2622.0703125,-101.78576177132487,7.15235805520336
2624.51171875,-97.53692079407483,117.84628206128869
2626.953125,-93.54734053665403,96.73076478136136
2629.39453125,-93.05121979789686,81.73691628508129
2631.8359375,-105.81647364312275,93.69705725901093
2634.27734375,-115.15310553823865,7.446940204120087
2636.71875,-97.4014943890547,60.64121368405705
2639.16015625,-92.42544356219105,84.74169053701112
2641.6015625,-87.2062516587788,89.07582192695695
2644.04296875,-85.25452295151233,77.08932481349596
2646.484375,-85.64138635164517,62.08112756274887
2648.92578125,-85.3070695526369,44.07693592017581
2651.3671875,-85.19427639275622,31.054594019322614
2653.80859375,-85.38120124995652,35.10010056653701
2656.25,-84.74650736105508,49.569454024564735
2658.69140625,-85.510435299678,64.06959039213122
2661.1328125,-88.15428127827178,77.34545104670183
2663.57421875,-91.5911419916111,63.75642478139405
2666.015625,-96.62156704761243,12.396698964746323
2668.45703125,-92.57537943496158,97.20692853024813
2670.8984375,-89.1144644648356,78.58937618387193
2673.33984375,-91.5031149593697,62.06508183376504
2675.78125,-92.62441660341972,27.852037470908
2678.22265625,-92.67599962243983,12.021790494658164
2680.6640625,-93.58025723848885,4.9686362124491925
2683.10546875,-91.05980661384599,23.82014721545864
2685.546875,-86.94889064268816,38.10531686329386
2687.98828125,-85.86865335349343,34.30152629496592
2690.4296875,-86.30393617371504,33.62499735689384
2692.87109375,-86.34273192721652,38.09630881963334
2695.3125,-87.37862127874357,45.45670482915495
2697.75390625,-88.39326527701635,68.89025969117264
2700.1953125,-89.3962156273942,85.73481722762958
2702.63671875,-90.28982316829469,95.7782410878347
2705.078125,-89.24597785275597,98.81929801819476
2707.51953125,-91.57324212357761,87.16705100943078
2709.9609375,-91.75930089366088,60.426695118768826
2712.40234375,-90.5299100195989,77.28160563717393
2714.84375,-91.35996950773935,133.6950956755236
2717.28515625,-87.82255984751119,169.40155264577632
2719.7265625,-86.4442057011826,174.5158523539372
2722.16796875,-88.61555786036496,9.73810751165736
2724.609375,-91.92210125877546,60.99464788588293
2727.05078125,-90.12390499805456,105.27439673283469
2729.4921875,-90.71319309699217,121.74263050020177
2731.93359375,-92.53145818411825,130.0641634637147
2734.375,-94.87602850171018,136.9798696307131
2736.81640625,-97.24476025061173,173.54360190514302
2739.2578125,-90.60763842655223,139.91618482625626
2741.69921875,-84.26583119660144,118.3899704084996
2744.140625,-83.51155083225481,112.33166946731811
2746.58203125,-84.7258067470269,105.51899478648028
2749.0234375,-88.75515348452298,96.6455568429483
2751.46484375,-99.71466110372972,171.05572200101426
2753.90625,-86.49440496017243,150.03625687719529
2756.34765625,-81.99565784959533,163.6923738822362
2758.7890625,-80.64671244621573,170.85945320290818
2761.23046875,-81.06148746415697,176.57689080761216
2763.671875,-82.91296864669266,175.29316383878304
2766.11328125,-85.87136695676159,157.39385866326742
2768.5546875,-89.64243737024539,132.88690115998602
2770.99609375,-93.83905160707279,98.93467437849851
2773.4375,-95.34892286395683,79.68847876998204
2775.87890625,-99.58343059572564,46.42837537725417
2778.3203125,-95.12164849926812,178.04041153844858
2780.76171875,-94.65993589722386,177.97404693853895
2783.203125,-101.09184420449529,2.731696966885872
2785.64453125,-116.22165450885122,168.35811127922884
2788.0859375,-100.83321106916776,47.53541819298455
2790.52734375,-90.51221965693613,22.143629754836304
2792.96875,-75.91987662678554,179.94928082001567
2795.41015625,-67.17792334104533,176.83768460833838
2797.8515625,-64.5028783975787,175.8327438148194
2800.29296875,-64.58074826060022,175.1029022917449
2802.734375,-65.29132829084989,174.49681521834387
2805.17578125,-69.78868648408823,172.65401588905036
2807.6171875,-83.15709537592349,161.24369370969708
2810.05859375,-97.47820123520505,30.97306518449612
2812.5,-101.55891113731155,128.7909966688593
2814.94140625,-95.14229242991149,97.68441198529398
2817.3828125,-91.59011971694451,102.20282191764228
2819.82421875,-90.44222826281523,105.47712533825563
2822.265625,-94.63877023086341,116.73631621953758
2824.70703125,-95.88059941955903,16.20898366221937
2827.1484375,-93.8757613295317,41.00695673781336
2829.58984375,-96.65869940641147,92.75210387715403
2832.03125,-96.62620129495915,106.04551393158296
2834.47265625,-103.5636116173332,176.84270246085464
2836.9140625,-92.41045637596343,104.11444377541243
2839.35546875,-89.31354316600218,84.69013947723714
2841.796875,-89.47301185810747,63.89756400451138
2844.23828125,-87.35203434899427,27.99982098472448
2846.6796875,-84.59363184500619,2.6828618428060373
2849.12109375,-84.63755639689569,165.30061386506625
2851.5625,-87.83123176653717,144.66143211694853
2854.00390625,-91.09727912344201,103.34796931123873
2856.4453125,-91.2536784211443,71.26099282458537
2858.88671875,-95.06744872978732,68.471528616802
2861.328125,-116.1671472209913,60.92799841218765
2863.76953125,-95.7756017294628,87.35247103614708
2866.2109375,-88.91304830532701,70.62063718634384
2868.65234375,-86.43103033325276,62.39570124637913
2871.09375,-85.54686901233224,57.03104476572895
2873.53515625,-84.30394413717336,45.87675189682561
2875.9765625,-85.08831854849086,28.770205518224486
2878.41796875,-87.85509549287532,4.583697308061155
2880.859375,-89.80530052970684,160.16230234475518
2883.30078125,-89.19319757319391,140.7496759946284
2885.7421875,-88.93059881259606,134.7978242043981
2888.18359375,-90.1639681860413,139.92206490816397
2890.625,-91.98248158108862,161.30607051007993
2893.06640625,-92.83261946378288,17.881506000836012
2895.5078125,-92.49519939110365,52.24706394838628
2897.94921875,-89.7119904506157,94.8473118261976
2900.390625,-86.26603175035554,107.86853591209511
2902.83203125,-86.97661876607623,97.47397295792025
2905.2734375,-91.69572785016493,92.84126514254127
2907.71484375,-98.10263343346509,104.30087294041888
2910.15625,-105.16281177233338,45.975694622551
2912.59765625,-98.62732567176309,156.8269135995709
2915.0390625,-95.0216884330871,171.9853525991231
2917.48046875,-89.80481963852718,17.298184463243782
2919.921875,-84.9970187557397,23.622817753822268
2922.36328125,-83.1847116075736,27.396832080219358
2924.8046875,-84.01518319208655,32.581054075124236
2927.24609375,-86.89288430038437,34.53883242248054
2929.6875,-92.95203853960751,22.28093987085955
2932.12890625,-94.47708904838319,132.48691795993034
2934.5703125,-88.26818664060241,102.98978262173148
2937.01171875,-86.0996402406923,99.0646063923809
2939.453125,-86.21817927460447,107.36611204698075
2941.89453125,-86.79179000841701,107.08227894065375
2944.3359375,-90.88163287717386,99.3930360187396
2946.77734375,-110.81194509990866,28.281539204532365
2949.21875,-94.67959012154294,101.7326606569483
2951.66015625,-90.11880649105964,120.59704076398056
2954.1015625,-87.85364020756748,116.65940455241552
2956.54296875,-88.03174504654982,129.9197598233564
2958.984375,-87.9148841660583,160.44510602401215
2961.42578125,-88.27914772994728,174.35592490800474
2963.8671875,-88.28609344571288,173.89000223475188
2966.30859375,-89.03465546451088,170.5587006306234
2968.75,-92.06423579804614,163.74623765778605
2971.19140625,-94.47932775269423,176.19600942161333
2973.6328125,-92.00000456492856,26.033313253549423
2976.07421875,-89.80684015230935,38.78422607698788
2978.515625,-89.04232860773753,56.13907813745198
2980.95703125,-88.61999248177135,73.73576859734007
2983.3984375,-91.07235869078858,87.92331692540826
2985.83984375,-96.17143169444532,106.93291122340459
2988.28125,-98.28542296973481,105.88403611975907
2990.72265625,-103.34998809446296,96.53116880733985
2993.1640625,-102.76217505576017,87.39027068669787
2995.60546875,-93.61340986213996,85.29622823342316
2998.046875,-90.9365560220516,75.7906110834735
3000.48828125,-91.32076345619839,75.08794723013638
3002.9296875,-91.42603429044422,103.16469942313965
3005.37109375,-90.04800902367761,135.51130911086204
3007.8125,-90.4543246082956,161.10719718185595
3010.25390625,-92.82429416029139,164.18499192684527
3012.6953125,-94.92075900209672,118.230766442981
3015.13671875,-92.0122561485882,62.42048642803198
3017.578125,-90.35609085600018,22.80300681756746
3020.01953125,-90.13090758461476,164.28623410226655
3022.4609375,-88.01510080387978,131.89855897140922
3024.90234375,-84.57186522000505,113.25221816604899
3027.34375,-82.81725897132785,104.70011728133282
3029.78515625,-83.49474427473994,107.68638295710913
3032.2265625,-85.38458486203885,113.43523177457294
3034.66796875,-89.10390769331593,109.93217850037009
3037.109375,-92.96445035570203,89.07443439259038
3039.55078125,-90.18633673217269,52.10521172178043
3041.9921875,-89.17543970838865,32.39069040876827
3044.43359375,-91.45655194486608,38.89174299163931
3046.875,-90.22807387864529,86.14921044891625
3049.31640625,-86.36825996210291,124.39362683485322
3051.7578125,-83.70053978095282,146.74145430834577
3054.19921875,-83.50701295791843,163.74039551583053
3056.640625,-84.97319807143282,6.8109453883102535
3059.08203125,-85.41458776892443,38.02769563253103
3061.5234375,-84.41990477611384,64.12772324528999
3063.96484375,-86.51640598025244,80.11470157234973
3066.40625,-95.1925689203052,93.874865982241
3068.84765625,-107.69300157337682,113.19901118864145
3071.2890625,-102.90987417417537,141.5088221421954
3073.73046875,-99.00088729194651,132.1739984693627
3076.171875,-97.29447403107541,92.11598075220031
3078.61328125,-98.54993069901869,75.68725701608103
3081.0546875,-104.16803702141533,117.49982478729191
3083.49609375,-89.70396959205922,106.21239414510394
3085.9375,-86.88210255772512,104.49651997660736
3088.37890625,-88.82622358608057,108.30798728496589
3090.8203125,-89.77002163914833,136.64210062887634
3093.26171875,-88.6277586257275,160.5384445116174
3095.703125,-88.37194887767602,5.216838325365329
3098.14453125,-87.29112082433977,18.8824534882427
3100.5859375,-87.39542877232736,13.794354426151969
3103.02734375,-89.41340354103457,15.992640661452098
3105.46875,-92.87396840700586,36.54584307922177
3107.91015625,-101.16301611965966,1.3514385165124918
3110.3515625,-94.58544839668635,82.26310599166294
3112.79296875,-92.30213369373602,69.59323821689836
3115.234375,-92.49894269862664,98.91332032429823
3117.67578125,-92.21002643492746,126.59704480103973
3120.1171875,-92.98479951812156,170.53900896019087
3122.55859375,-91.66447957695038,23.700982579092106
3125,-93.77686801723755,96.869934469783
3127.44140625,-87.48872818756233,146.7025702351146
3129.8828125,-86.3699809237383,174.7728946186803
3132.32421875,-86.23634791629217,25.919938112762008
3134.765625,-87.48999601846174,53.58258425633832
3137.20703125,-89.87930426103027,85.08050044074237
3139.6484375,-95.78327263425291,105.81891384697603
3142.08984375,-97.27859985855946,135.57651529544455
3144.53125,-85.87957619850158,140.18474984123776
3146.97265625,-82.76952467466295,142.7257736576453
3149.4140625,-82.7219803854628,139.137723204437
3151.85546875,-83.5131938902319,134.55349677819956
3154.296875,-85.6663294536971,127.72311883134083
3156.73828125,-91.055508640546,118.73166576754961
3159.1796875,-98.37767733304639,65.9295256015004
3161.62109375,-85.38560879600476,93.92720398915179
3164.0625,-81.45263080368564,104.57455958657795
3166.50390625,-80.41876478104184,114.13537159814797
3168.9453125,-81.078452892826,128.50385207435522
3171.38671875,-82.51617280435579,152.95613035925913
3173.828125,-83.64858668727065,5.895238058797892
3176.26953125,-84.6317329389926,30.538510228192838
3178.7109375,-88.45808372630229,45.61974444351139
3181.15234375,-94.66683150765374,99.74973586673978
3183.59375,-90.13811895787447,158.5579406714908
3186.03515625,-87.9410784352776,170.49897083345186
3188.4765625,-87.76909084441891,165.16750582775728
3190.91796875,-88.71394167806062,160.83951242781518
3193.359375,-89.92672049018793,3.7677767728579226
3195.80078125,-85.80255771460196,25.682027123687654
3198.2421875,-83.10914688017337,30.457921474931254
3200.68359375,-82.22517283797202,34.20420533905204
3203.125,-82.01769631426242,36.117065192364414
3205.56640625,-84.13000669853675,48.3526864143718
3208.0078125,-85.9123735347469,79.98277258609053
3210.44921875,-85.20471468142736,100.08153240445455
3212.890625,-84.76870633192874,112.73073923137682
3215.33203125,-85.64665449524193,124.65086256410144
3217.7734375,-88.99706415084707,134.8904689725439
3220.21484375,-95.18399395214254,139.05130556160339
3222.65625,-103.48948458738327,149.94086139420764
3225.09765625,-101.18624857392837,31.76498338663206
3227.5390625,-95.64489810656502,23.432903985995637
3229.98046875,-91.70938489743106,5.006012463353613
3232.421875,-89.85347812853507,3.891975704340153
3234.86328125,-89.69018307144908,174.93072905921005
3237.3046875,-90.0734343001129,146.31439972082134
3239.74609375,-94.2763039890208,105.68337834666788
3242.1875,-96.3380504749577,15.788433426459507
3244.62890625,-93.80953119979935,160.46140879634567
3247.0703125,-91.22443075897141,133.34720800119212
3249.51171875,-88.71985484600688,109.89809717583948
3251.953125,-88.7418608957856,85.36969877660773
3254.39453125,-88.99650138535775,71.47980162671324
3256.8359375,-90.17908398441364,76.23002101638009
3259.27734375,-92.40316099207449,73.02373196289012
3261.71875,-94.86814903631506,31.82106659737595
3264.16015625,-92.33250722876673,158.16032342388246
3266.6015625,-88.94244995056177,147.41299564681634
3269.04296875,-87.23778419136991,158.31903420388335
3271.484375,-87.77241420465772,170.22324264592325
3273.92578125,-89.37658916163215,6.869494679519186
3276.3671875,-88.47398979129368,15.187970395668332
3278.80859375,-88.64536397517819,179.4423260572732
3281.25,-91.2317751931797,149.08246850625864
3283.69140625,-95.216127908607,115.6502007451857
3286.1328125,-97.7715314672848,98.06760967769408
3288.57421875,-99.25530625840369,102.5047611943374
3291.015625,-98.61447449401976,98.61760074837139
3293.45703125,-92.66799775941996,109.7704058803069
3295.8984375,-88.48356062777083,104.9246445358566
3298.33984375,-87.19390907000641,82.29199167131713
3300.78125,-87.09814885486531,57.59117259596725
3303.22265625,-87.98698418677532,32.18681187200999
3305.6640625,-88.72293449141242,8.491930156660718
3308.10546875,-89.17116596772786,172.84216964247372
3310.546875,-89.6021301371183,163.58485388271092
3312.98828125,-89.81879226944388,168.66229725423025
3315.4296875,-89.6804567005318,0.41619733103429396
3317.87109375,-91.87149250671085,11.160849859766413
3320.3125,-101.2785585081354,41.28506895933355
3322.75390625,-98.91152882283704,173.91585953174635
3325.1953125,-100.10956623396618,177.79947714738606
3327.63671875,-101.36910604640417,177.5603453955918
3330.078125,-91.31349189671697,169.50488604761898
3332.51953125,-87.69441014940688,175.835367426995
3334.9609375,-89.4723272528166,8.521795084450778
3337.40234375,-97.70301736781612,63.93277794065834
3339.84375,-92.14282958323304,122.9226488634492
3342.28515625,-87.14434536551767,121.3506121524788
3344.7265625,-85.37990094075761,107.35770279033198
3347.16796875,-84.90739545294639,91.57865887012079
3349.609375,-84.12721894991384,88.96610039480899
3352.05078125,-83.98725639161798,91.94469919066454
3354.4921875,-84.87194221005197,93.42653945427709
3356.93359375,-85.1049593667585,100.39075919019146
3359.375,-84.19765942881054,108.84558278597106
3361.81640625,-84.24433641074408,102.48939049019796
3364.2578125,-84.97442204118957,93.42676413061268
3366.69921875,-87.85976303427555,91.24683461615157
3369.140625,-98.58300167252592,72.74508606891017
3371.58203125,-93.2526248239938,87.95653229509365
3374.0234375,-86.03276922912926,73.9651713153678
3376.46484375,-84.36638795190177,63.82632931126324
3378.90625,-85.24308605841752,42.53060051104695
3381.34765625,-86.58364726107007,5.999149382260869
3383.7890625,-87.51461504046824,154.84254752166424
3386.23046875,-87.31802530078852,148.43886735492387
3388.671875,-87.52582245792047,152.95374174281903
3391.11328125,-92.25978115684592,142.7587509601892
3393.5546875,-99.45132445560857,123.75797513601489
3395.99609375,-114.46091792077452,68.71554330635473
3398.4375,-96.31974736799661,174.2974690323239
3400.87890625,-91.2332519028866,144.50414615612624
3403.3203125,-87.16283147498504,115.86911331800664
3405.76171875,-84.71381150254828,117.07796558272099
3408.203125,-83.68759471807073,128.0391962968458
3410.64453125,-83.78356007096005,135.63987779094677
3413.0859375,-83.09815031682567,140.26170206472705
3415.52734375,-81.9348370656195,142.49578715072337
3417.96875,-82.41160204180163,144.66247329039734
3420.41015625,-85.2188483057304,150.51639533731773
3422.8515625,-93.64996863616423,175.77494870848975
3425.29296875,-90.37133069557828,125.6644096903306
3427.734375,-83.59632963575282,143.3594021890087
3430.17578125,-82.19496042212457,152.23309446374654
3432.6171875,-84.76946177286166,154.5833956226736
3435.05859375,-91.11168691732351,122.74533917472748
3437.5,-88.19171121589156,63.64842184486061
3439.94140625,-85.18731394939637,53.15744380689982
3442.3828125,-85.39570724068183,51.904253324189796
3444.82421875,-87.95704602188172,54.333766392760616
3447.265625,-94.69236737833369,48.33435509770421
3449.70703125,-100.08015896254271,177.1922137101465
3452.1484375,-97.23814508513713,34.707580937813496
3454.58984375,-90.698044248542,68.15377328569564
3457.03125,-87.63580635287963,75.04393415594343
3459.47265625,-86.38617520838793,80.71507581802811
3461.9140625,-86.17657870382465,97.58980012605909
3464.35546875,-86.8609288410782,127.40833129315801
3466.796875,-87.26974634195474,163.94982315046357
3469.23828125,-86.44299758887344,14.311548293500557
3471.6796875,-86.61132283226073,38.4159047354882
3474.12109375,-87.58994251452091,73.38159011289115
3476.5625,-86.34071640447559,110.70651150946586
3479.00390625,-85.51907082060906,134.35733087339094
3481.4453125,-85.19315206314775,154.01092675458236
3483.88671875,-84.33759235638674,165.31682309727086
3486.328125,-84.80497118263601,170.31272914930815
3488.76953125,-87.52279663792457,173.97072721728327
3491.2109375,-91.4305498630067,9.885154378554956
3493.65234375,-93.05243134759927,24.3926646178404
3496.09375,-95.60981780205155,14.121934136490628
3498.53515625,-96.16848410041695,175.39524946104098
3500.9765625,-92.08790101044633,160.20119904876827
3503.41796875,-89.1214562929268,160.70765926674272
3505.859375,-88.9524961997154,165.20995878939357
3508.30078125,-91.80448519667594,174.24373020231292
3510.7421875,-94.51195225937406,26.78115132345171
3513.18359375,-99.08318091213528,130.9969170499297
3515.625,-86.93382290642113,2.4232352207782393
3518.06640625,-85.77613263423228,4.80903767395973
3520.5078125,-87.86091874185848,174.08387019267317
3522.94921875,-88.42687014438079,157.90553379008324
3525.390625,-91.90309055730012,119.75589089601073
3527.83203125,-91.3621604640559,83.8810934953237
3530.2734375,-92.79127406341374,104.64071536867269
3532.71484375,-101.90390730030416,140.67790819051984
3535.15625,-97.72806534692614,102.96026863394462
3537.59765625,-92.29386642501781,116.51582129111776
3540.0390625,-89.44102733651073,115.9728461645811
3542.48046875,-87.91708880708562,100.41324974020726
3544.921875,-87.79718235010732,83.45893286824067
3547.36328125,-87.89625691038592,66.0311787908379
3549.8046875,-87.93845026737034,49.58844561242608
3552.24609375,-90.46183625713552,45.63592048998
3554.6875,-98.8855984107232,59.43728005468379
3557.12890625,-105.55589623077182,126.4642848789799
3559.5703125,-100.69532703460247,84.19881261156311
3562.01171875,-95.39958558433001,42.65283788519775
3564.453125,-91.51109124383034,19.089465998827382
3566.89453125,-87.40594729034305,2.669529385872738
3569.3359375,-85.12561634352349,178.3163832508858
3571.77734375,-86.24490944387212,0.4836559499288574
3574.21875,-88.43986298898702,178.83913466879946
3576.66015625,-88.99923450841248,176.9613315685545
3579.1015625,-89.72723403364802,169.40175073052117
3581.54296875,-88.67673064757173,145.40871474697633
3583.984375,-85.85952338614422,136.81665428627247
3586.42578125,-85.19525702719972,134.50412639335426
3588.8671875,-86.89787157954564,114.93441350096803
3591.30859375,-85.82161104731367,77.83251888847951
3593.75,-84.26991595562197,53.016318245979924
3596.19140625,-84.71331832329358,24.56058379113784
3598.6328125,-86.36759166969055,1.3530339972013707
3601.07421875,-88.73845707146188,139.42666942661342
3603.515625,-86.017027755159,97.56600056005306
3605.95703125,-86.88819945251657,79.94858600349049
3608.3984375,-93.23556369785683,90.8859238522702
3610.83984375,-94.57706920770968,175.97040628134684
3613.28125,-91.30891288794886,50.229155431248046
3615.72265625,-88.91234404744317,82.36287960208315
3618.1640625,-89.12585204546778,115.97029002214036
3620.60546875,-88.22134230178342,171.31261467992607
3623.046875,-86.47223834644159,36.26552041312569
3625.48828125,-86.37701175783053,67.93364756653759
3627.9296875,-88.16899546094236,93.98132457982
3630.37109375,-90.79077139454475,126.30553966886158
3632.8125,-93.91445904349413,10.91760621597402
3635.25390625,-89.65893363978128,82.4016875144296
3637.6953125,-88.64806203387462,120.76651645103357
3640.13671875,-90.00375906517489,156.62574742057782
3642.578125,-91.04647916215887,166.65146920286077
3645.01953125,-92.39824684860511,14.180060942261605
3647.4609375,-90.47704060846569,71.39116806973662
3649.90234375,-91.10847688745879,109.19855784974767
3652.34375,-99.98144257661467,132.33598968111568
3654.78515625,-95.71743889065101,154.396363783026
3657.2265625,-88.1243449542609,128.99128236679806
3659.66796875,-84.76343115857358,110.75053596435163
3662.109375,-85.12282978895327,111.96102008147861
3664.55078125,-86.7354832814943,118.9823300927863
3666.9921875,-88.32189003232156,121.39605195052064
3669.43359375,-91.26915007345073,135.0154024396962
3671.875,-92.4562736929785,144.8510406099494
3674.31640625,-96.17906958690543,125.83388908970693
3676.7578125,-100.68152683110284,14.31691512057777
3679.19921875,-94.43868673968204,132.54021244439735
3681.640625,-89.88140477587947,92.48676474316117
3684.08203125,-87.99016923317879,67.17738798151609
3686.5234375,-89.04503852905768,36.87910449293838
3688.96484375,-90.32559537658017,178.0318278649328
3691.40625,-88.32143075929501,137.38156019824504
3693.84765625,-85.9749617038251,117.1023075166529
3696.2890625,-87.91478651378046,110.04303778365384
3698.73046875,-92.31750241599318,89.28227860969531
3701.171875,-89.4046925262716,54.31541924024417
3703.61328125,-85.58334960427403,40.05452899978544
3706.0546875,-82.84202035070186,34.714415600066886
3708.49609375,-82.02711806420967,36.577745232198694
3710.9375,-83.92318975252346,34.99438128252066
3713.37890625,-86.91802971426787,32.63428846541307
3715.8203125,-90.65495142324474,51.2939577204618
3718.26171875,-96.63518342302237,82.82254710790035
3720.703125,-103.50898547153294,120.54682476701291
3723.14453125,-100.07919358022392,82.4585545071843
3725.5859375,-96.31516994965847,51.558878688252406
3728.02734375,-97.77898580723102,39.16838001032639
3730.46875,-93.87150488776638,41.91346259143627
3732.91015625,-91.55339642824137,47.05221900580645
3735.3515625,-94.89047976741378,52.84901913624065
3737.79296875,-96.40162998466411,39.13586423875545
3740.234375,-95.63681069443976,14.197805542572711
3742.67578125,-94.36856514915573,13.072517620183762
3745.1171875,-91.00898365567411,44.05069887069557
3747.55859375,-89.17360637753004,54.02310299938256
3750,-89.38506199264543,46.49391277809512
3752.44140625,-89.45398172479061,49.844585926946074
3754.8828125,-93.4128438898466,64.82987392885707
3757.32421875,-107.9094983050336,89.62634453747677
3759.765625,-105.6305686478149,144.4556523869142
3762.20703125,-109.97692455426174,138.9624498783123
3764.6484375,-105.6230781983278,153.35024851842638
3767.08984375,-91.18028957080527,157.3120782066979
3769.53125,-90.37763142727174,156.18317423278646
3771.97265625,-95.8431777028226,138.153742170899
3774.4140625,-96.47275813845864,115.24204305103116
3776.85546875,-99.59536401976453,91.81669144189985
3779.296875,-111.68290268167388,62.412365010981304
3781.73828125,-92.23060087706006,41.8498944481357
3784.1796875,-84.1606366904975,37.415086851683995
3786.62109375,-81.2975704921476,36.993169120827936
3789.0625,-81.09419742509607,44.817619949227094
3791.50390625,-82.49086375125378,54.10970630900517
3793.9453125,-87.48861596474867,61.75257473833056
3796.38671875,-101.79094033854973,134.98573492339602
3798.828125,-94.94314075968184,59.12242066327201
3801.26953125,-90.35954320187764,98.0856760859382
3803.7109375,-88.81811853510843,115.06481039288035
3806.15234375,-89.89774291825313,140.7787284779359
3808.59375,-91.19969057396823,2.43064815521035
3811.03515625,-90.29012516485507,40.10428215105874
3813.4765625,-90.43963140200191,44.8488031248437
3815.91796875,-92.44060121463295,28.824531403748566
3818.359375,-95.13232526577447,0.7964898429474819
3820.80078125,-94.74483339866669,141.4715877834386
3823.2421875,-91.67405935081212,123.41209024279807
3825.68359375,-91.61643543022764,108.41211240583755
3828.125,-93.9606328570295,101.62387669621607
3830.56640625,-92.16797634968086,138.2062980898499
3833.0078125,-87.8927547038144,161.65691979770213
3835.44921875,-86.81873007617007,169.73959075911753
3837.890625,-86.03099554194152,164.1671183839769
3840.33203125,-86.16819609780954,166.1074811740301
3842.7734375,-91.04877710318134,3.793549998114374
3845.21484375,-96.90789113647756,11.621111214799036
3847.65625,-95.2911397425811,6.818091292108826
3850.09765625,-93.4255106314298,38.6755263723454
3852.5390625,-91.26592096878608,40.595232884759774
3854.98046875,-88.43048908182026,36.88934674840943
3857.421875,-85.01083830034788,57.036426699373266
3859.86328125,-82.83269685680011,75.09340857822947
3862.3046875,-82.89213526594017,90.62872260620296
3864.74609375,-83.88956683835205,109.75541361151602
3867.1875,-84.08621136075867,139.2143756468366
3869.62890625,-83.56345691406025,161.65404063336922
3872.0703125,-85.28994805507105,177.754124504891
3874.51171875,-86.78817318756926,23.13198998503986
3876.953125,-88.61907746641732,55.14196084545449
3879.39453125,-86.46717565346385,110.54020819257582
3881.8359375,-82.59172282110198,118.27874492986719
3884.27734375,-81.63789274121056,112.39991377780002
3886.71875,-81.9484203944975,110.08395624470954
3889.16015625,-84.24776140387804,109.12952229558793
3891.6015625,-88.992714707459,113.26004115795047
3894.04296875,-94.39296742040804,141.43474649143855
3896.484375,-91.57701493310698,2.7480809656310807
3898.92578125,-88.1824646152515,170.12651577378642
3901.3671875,-86.83089552409,144.86143217851009
3903.80859375,-86.60773841296509,137.35488252813826
3906.25,-87.68932504701448,139.96340740319891
3908.69140625,-91.76418568161967,133.7214479457848
3911.1328125,-104.97612513868998,52.583722905810525
3913.57421875,-92.83609247638736,161.180711093006
3916.015625,-90.42906903901682,163.0086933971305
3918.45703125,-90.40569245782712,153.49038496254198
3920.8984375,-88.73720261123763,135.29527135821905
3923.33984375,-88.8315291578614,130.0047882765333
3925.78125,-91.71229024732267,137.0780691790257
3928.22265625,-95.53362100676043,174.57023108237115
3930.6640625,-93.23379490249536,63.006996873001036
3933.10546875,-90.74633448306302,71.77585481101063
3935.546875,-93.00406848206686,33.81873359509153
3937.98828125,-89.13354609715978,154.05250589161716
3940.4296875,-83.0136313260369,146.89861138018466
3942.87109375,-80.36349449517749,153.8740549722599
3945.3125,-81.41229910714449,162.1622496972494
3947.75390625,-84.75786025601349,174.34337601731076
3950.1953125,-90.15960199875559,19.050075185047703
3952.63671875,-95.06522304157322,108.87669155980308
3955.078125,-89.34877755024173,160.2775873518845
3957.51953125,-88.8763464657514,169.88116644236982
3959.9609375,-90.73323241642653,178.7550562267702
3962.40234375,-92.90118773838863,24.071962296562464
3964.84375,-96.91186597237406,70.54275778183961
3967.28515625,-99.78459972738953,120.15222410949025
3969.7265625,-98.47128847288268,24.805140828829636
3972.16796875,-91.29739109128118,51.31140576539572
3974.609375,-89.43936116495152,58.85701574328829
3977.05078125,-88.97575233219979,67.40522720278871
3979.4921875,-90.05918024585397,72.56326067588085
3981.93359375,-91.46086001697184,61.37606497697903
3984.375,-89.8417686055399,67.85328887232279
3986.81640625,-89.01703279279624,98.5867372272685
3989.2578125,-90.55770821460682,131.4075521848658
3991.69921875,-91.25406204119565,161.1420012418955
3994.140625,-89.20592129726569,2.246343672115889
