#Digilent WaveForms Spectrum Analyzer
#Device Name: Discovery2
#Serial Number: SN:210321B2879B
#Date Time: 2025-05-14 10:25:16.045
#Trace: Trace 1
#Start: 0 Hz
#Stop: 10000 Hz
#BINs: 4097
#Rate: 20000 Hz
#Samples: 8192
#Channel: C1
#Type: Sample
#Window: Flat Top
#Trace: Trace 2
#Start: 0 Hz
#Stop: 10000 Hz
#BINs: 4097
#Rate: 20000 Hz
#Samples: 8192
#Channel: C2
#Type: Sample
#Window: Flat Top
#Channel: C1
#Range: 5.52156 V
#Offset: 0.00020543 V
#Attenuation: 1 X
#Channel: C2
#Range: 5.53409 V
#Offset: 2.151e-05 V
#Attenuation: 1 X
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 2.8 kHz
#Period: 357.1428571 us
#Amplitude: 1 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Frequency (Hz),Trace 1 (dBṼ),Phase (deg),Trace 2 (dBṼ),Phase (deg)
1472.16796875,-82.92487313559104,131.87220307707454,-81.03222374125252,20.277402356002302
1474.609375,-83.45782493538998,120.85187892459943,-83.07712801257226,30.79036633797391
1477.05078125,-82.00390444027525,109.85203062699343,-90.52923728848667,26.43032243448938
1479.4921875,-80.14581552552352,108.5801115464131,-91.15549578572183,85.2801026505767
1481.93359375,-79.97339886763666,112.24665230538169,-83.38695518485396,55.80402434585672
1484.375,-80.7760480932738,127.92791333649923,-81.09673441860753,51.37468963491517
1486.81640625,-81.40638200025796,152.40483390006347,-81.08133514290958,55.365456109676515
1489.2578125,-83.1328155459812,165.94277950337425,-81.84290003587452,52.824091352482164
1491.69921875,-85.49960843909159,169.6870106681817,-85.56855473431611,55.57997502479852
1494.140625,-86.62181371619333,165.39966536351702,-88.88086022081936,97.54224010154061
1496.58203125,-90.15148985381248,129.83335361135852,-86.00750699680766,93.67858965869439
1499.0234375,-87.2478472945131,62.056025854221616,-82.78101561019311,67.05178434305009
1501.46484375,-84.90768125946903,37.7220126817406,-80.87053397672824,57.00511391720025
1503.90625,-86.9465661002059,5.108303872284393,-80.7005915346569,43.965757950264404
1506.34765625,-90.13252889544994,153.58917565035412,-80.38575876243193,31.696569827648382
1508.7890625,-92.8124726582874,108.627974889771,-80.88817878567946,25.985354103992062
1511.23046875,-84.86389205898023,72.89732527529611,-82.04074393159495,179.57843281468305
1513.671875,-80.59217295875416,58.203646640719974,-81.50292720429175,151.64598043018796
1516.11328125,-79.32210624839448,50.43036241457229,-81.79738454989298,142.40303353543896
1518.5546875,-79.71083687066901,54.98860356612336,-83.05134665780031,127.74766315742448
1520.99609375,-83.02569501275215,52.505604085826015,-87.27756422815108,77.79177146024405
1523.4375,-92.09241741806989,23.674421911621895,-86.53183989742124,177.33836387540217
1525.87890625,-107.13513732283985,47.227602404783774,-84.05615799218496,148.83497405679933
1528.3203125,-115.60153093216499,139.08301917503033,-82.26749169886108,148.94288905404582
1530.76171875,-91.2155272224198,9.811770103435432,-82.25303259383254,149.50059975976038
1533.203125,-85.08104104782602,11.779300520825606,-83.9171042046617,155.12989978395106
1535.64453125,-84.56446402188682,176.1200774431418,-83.63180311546692,164.73639746348422
1538.0859375,-88.05751819735735,143.08551819658464,-82.87365807697041,171.66499448410477
1540.52734375,-92.35818825161832,108.52200237011174,-80.64226775990281,0.592999376529345
1542.96875,-91.797245875319,91.00192464291308,-78.82071765324903,179.59724237147694
1545.41015625,-91.41504032065889,89.13989961858782,-79.21015004063264,174.5571131910883
1547.8515625,-88.5425308763605,117.5884888045522,-80.25956264212095,170.41644838416636
1550.29296875,-83.34029167817674,124.71105428799702,-81.88393015151776,166.22347608273782
1552.734375,-81.72595254878716,120.8256889964169,-84.12391214031618,153.56317911943256
1555.17578125,-82.03882786987657,118.27470860902851,-85.71180814264011,137.6696224815591
1557.6171875,-82.95591599359119,121.94544477219502,-87.04599516077658,148.87256773208702
1560.05859375,-84.65633157155204,132.8870131119438,-85.97932425723117,166.08056527364442
1562.5,-86.88264670547827,157.35265254148413,-87.36621470740519,171.3186550740906
1564.94140625,-88.02373780739762,3.336314040930712,-91.27563090366115,5.911313100365242
1567.3828125,-87.48337270840841,30.93208143111843,-91.59899904490503,7.7488468241176305
1569.82421875,-83.06576414386411,51.86708666932019,-90.97923576739399,2.7084754326121114
1572.265625,-80.26251068755948,69.95086829662702,-97.08922399358735,157.81726624925338
1574.70703125,-78.69091690668215,89.15875220039364,-104.28745377260525,39.37400240776759
1577.1484375,-78.04382953208207,95.98793798365745,-89.03920015816256,117.71560165231152
1579.58984375,-78.90394390937165,98.52940457102278,-82.24185951920691,120.81319904299949
1582.03125,-82.43448131977219,88.3740269446521,-81.27908512752396,123.31764187467238
1584.47265625,-85.55274653788503,16.136651360070292,-85.06733502411575,117.63414144695547
1586.9140625,-81.57139379847031,152.97972285808368,-93.48493272128016,164.03096444245858
1589.35546875,-81.95217216970748,140.2390176453809,-84.88540493130601,36.026461517465044
1591.796875,-87.40347332829286,120.32769950622225,-79.96585221451366,28.337924336726854
1594.23828125,-89.03626506793744,4.368512658866867,-77.00010046492076,7.727674326251771
1596.6796875,-82.80031446886704,146.01616103356207,-75.38644797255131,170.21051279958797
1599.12109375,-81.69900878233562,126.15621665839622,-76.06912016183928,160.82370549020683
1601.5625,-82.40092387236564,113.09572621254624,-79.09340884320103,156.15420296151368
1604.00390625,-86.47530221071497,102.66922910965553,-84.24317732156418,166.50059221216125
1606.4453125,-97.24997269475477,167.99162752648147,-85.38527331327323,29.126348898744506
1608.88671875,-85.80857510557755,34.294188239897046,-82.93963168354502,39.364828778657895
1611.328125,-82.53302503801761,31.13014287722375,-82.22998841545623,18.62107380933914
1613.76953125,-81.39815669247238,25.72092614484016,-81.24259069834378,168.9174010619292
1616.2109375,-80.72479984263484,18.358424979481107,-82.55446927324144,144.80108587560395
1618.65234375,-83.11370964364052,6.293191832614396,-84.92704788184895,101.72718794876695
1621.09375,-90.217133689689,164.34629454644926,-84.14375073185732,55.76259237987182
1623.53515625,-107.74314654130418,56.823491713988965,-82.50800708689471,17.778616152548167
1625.9765625,-90.68507960298743,31.086566582951257,-80.70678055817478,2.3393047728364795
1628.41796875,-85.85843444104216,47.34048836169663,-80.3451759014841,177.80827256264678
1630.859375,-88.42224160699257,33.95143349333074,-81.87010903935368,166.25819154998183
1633.30078125,-95.04047542852079,141.8522720224838,-86.59612818986956,133.67995655563922
1635.7421875,-89.74343788220654,57.97190557288755,-85.55032852792841,70.68901478131144
1638.18359375,-84.65825873165544,56.26709774485406,-81.25131173664043,51.07829142702331
1640.625,-82.93407630599127,66.88611785326383,-79.20618539590505,41.3289198127617
1643.06640625,-83.79989864473514,51.05145217032634,-78.83796133215684,36.72799410999195
1645.5078125,-85.39600774329219,10.314004845789487,-80.60123653164993,33.716862248989464
1647.94921875,-88.54424992221493,163.5981110631982,-83.41156077532989,30.447491818763268
1650.390625,-90.53018782574013,152.86785116559795,-85.04253317502965,33.443882858040844
1652.83203125,-88.88089188936476,113.36197076502317,-88.49022246524656,45.235320518209306
1655.2734375,-90.70168147946335,39.964468415939734,-88.10127039840253,101.97960994797599
1657.71484375,-89.2979784361633,146.7014256987,-84.53611566430726,111.99266495955169
1660.15625,-95.07229929485952,144.69144098196617,-85.6742188876984,123.33679598557411
1662.59765625,-98.367180353706,134.60319421760292,-85.65851978230738,142.551140737859
1665.0390625,-88.71470751482674,72.32131776637883,-89.80306851602286,130.00993977699537
1667.48046875,-89.33783517546127,61.13622458342297,-100.80206410508444,73.97842960283789
1669.921875,-90.02734776824192,60.61193423949934,-96.06842621910502,22.66210421280869
1672.36328125,-86.62284265111279,52.60522511985704,-88.10352697319934,16.698760824401973
1674.8046875,-93.40319531812503,0.572183690433305,-87.28397991405632,172.8154439682075
1677.24609375,-92.49149137098055,99.16039470570843,-88.9635614444881,148.20868513501637
1679.6875,-99.77707900355,162.94929591589366,-91.65963721250797,139.50023088541295
1682.12890625,-90.06391955933842,153.74252160634865,-88.7881810316571,104.95772539014419
1684.5703125,-87.50290564445443,139.00844719612,-86.6459315335485,93.73485630141465
1687.01171875,-85.36676824083781,102.87661367415414,-87.39132507040411,114.9800707908617
1689.453125,-93.65677249464063,87.80635705857881,-82.407708746833,118.75717322169169
1691.89453125,-91.1109177747246,77.6013965392866,-80.28915293609393,108.50416824647014
1694.3359375,-87.8225798114213,73.66594092149518,-81.2799409710426,109.61630274736184
1696.77734375,-85.95575128261274,66.27485348201392,-81.47604108861336,108.81501753538161
1699.21875,-85.82597191520239,30.51879800434042,-84.78971550397756,102.16620138895657
1701.66015625,-85.10317715405876,177.65759343313093,-94.27918552765655,125.53688777784855
1704.1015625,-83.76349376346086,164.54128928105737,-102.839160450708,73.8328409250663
1706.54296875,-80.59132592273762,141.09926185818682,-87.65484844980462,99.00081435880738
1708.984375,-80.592580783861,121.51589991561677,-84.40810479590846,70.46180430132301
1711.42578125,-82.62373879111067,103.50124860214027,-84.35119723809711,57.053047367942995
1713.8671875,-81.90857739382801,86.84552871176255,-83.24211229849149,68.31812665447933
1716.30859375,-81.85308083907758,58.700753307124444,-82.6944806787307,58.1443828677611
1718.75,-82.79377041562171,30.686264659295105,-85.55084450475462,37.54910108284644
1721.19140625,-86.43413631338066,18.70156226523657,-101.57197800307215,1.8694447291652914
1723.6328125,-95.25181037284747,174.17241206016135,-88.87713408474626,36.0025551153995
1726.07421875,-97.78450739759884,45.54546105755268,-85.75253148043986,24.83059546540196
1728.515625,-87.79072724292489,20.95167364446895,-83.78878992154867,10.983899908837602
1730.95703125,-83.31519549176214,18.319433855076277,-81.28028940461205,1.615908984493328
1733.3984375,-82.8173496539946,17.579049333604793,-81.60885890525589,171.30232948659582
1735.83984375,-83.81443281990741,21.145179657025707,-83.757057767134,162.61356118989332
1738.28125,-84.14241080109596,11.574502704017261,-83.82188357686987,159.3672310446129
1740.72265625,-86.60363725129005,168.57778353475612,-83.87396009824423,142.5366674432675
1743.1640625,-90.52343341387326,129.42118694247213,-84.16994061407935,123.38031457942785
1745.60546875,-87.0820596797423,119.38158752847723,-82.96278209981226,128.4193072796945
1748.046875,-84.6837128890756,120.34675820316134,-82.27624005085747,131.07412419401726
1750.48828125,-84.77245014853114,130.50312923240566,-84.54385201744265,133.63200712850121
1752.9296875,-83.47654675337205,154.1145569061026,-87.30293698446809,156.2269213489654
1755.37109375,-86.06564956579581,161.1914049866596,-91.56585738444035,170.82849293844697
1757.8125,-95.1077279816042,170.72231715826754,-96.76790370466044,46.29483074429417
1760.25390625,-92.82675829603161,42.988995605713534,-87.61554629488569,58.26081296749674
1762.6953125,-88.47168824286426,43.50756112920366,-85.70933939294919,48.17476607170578
1765.13671875,-87.10783176464965,34.85589928854456,-88.57606256148338,41.14108856450875
1767.578125,-89.94797249254492,56.80259821166982,-95.44850630559344,71.82318581677659
1770.01953125,-90.98286361196385,125.47145888889455,-90.85378014507576,171.02569799597913
1772.4609375,-87.18732285950165,162.15509956960423,-86.36837118429098,176.21714347255434
1774.90234375,-83.26693408195749,175.66457565413816,-88.02414272757431,169.95338415761685
1777.34375,-83.14928623232063,7.074538667132055,-93.54021959121255,10.689599876655182
1779.78515625,-84.67422666759074,29.395464357580575,-97.24337781617504,67.01545294688047
1782.2265625,-82.69115067245227,39.84988380374816,-94.41084971567611,112.68628714187433
1784.66796875,-81.54093912146708,45.03506316432037,-94.54135563070187,104.64319439852474
1787.109375,-83.56635991916787,64.03617065543041,-99.9403653963524,68.60227265507005
1789.55078125,-84.19288577513667,102.19693523221076,-88.11808106191414,59.20296510841323
1791.9921875,-82.87514231767888,125.59149638837476,-87.77136003660877,47.80330689695386
1794.43359375,-84.02481456327732,141.77977418540993,-88.00917867484195,53.87471838435521
1796.875,-86.61637593940284,149.80336441035854,-92.47100762783874,44.20908972270633
1799.31640625,-93.39614990658137,108.93919800632302,-91.35519508341076,72.40567783580579
1801.7578125,-91.66117947310511,18.117949712046933,-86.10073380863354,44.44845560592514
1804.19921875,-100.17356876790558,12.174890551550838,-89.30633596962181,30.404073887077924
1806.640625,-88.84597940942487,131.5356226181233,-93.44188675991285,87.1436938464019
1809.08203125,-83.2098126616396,119.74267083409349,-88.51277033414583,129.54327558073243
1811.5234375,-83.2432849724873,114.13085181932641,-86.40675890231505,152.55239324603846
1813.96484375,-89.9614785476527,119.23571805557923,-86.81096160791911,146.78964761549977
1816.40625,-94.69410265176973,121.3505673685316,-87.48615812521254,83.07889736930971
1818.84765625,-82.46026889463805,115.02872336330772,-85.3679537263047,29.807185139828526
1821.2890625,-78.25548780079535,96.9411775138534,-86.23857795518589,156.91180717736464
1823.73046875,-78.51858940578576,74.85372899581891,-88.03526935373442,101.44389602179017
1826.171875,-80.3673242037437,45.78899355307825,-85.94365384232358,42.73108054938569
1828.61328125,-81.45544423077962,22.908594416562604,-82.91338471014913,16.758184850182133
1831.0546875,-83.92677624347283,167.0917839786629,-82.43298835255479,161.4135327923886
1833.49609375,-83.85996054709672,109.12928696641161,-81.32068234310714,113.24672291669276
1835.9375,-82.54174365765009,61.66197588198894,-80.58494894764779,74.2330853680015
1838.37890625,-82.2232939728072,28.6294179492012,-82.5714596155604,49.03833385931164
1840.8203125,-83.76254730754277,8.226983497531677,-87.86792033428446,26.935416080710105
1843.26171875,-86.58793043070989,157.77493329161382,-95.4841175543713,136.6352109482701
1845.703125,-87.20316949306948,102.31583239101822,-86.50890908685048,49.15890635587961
1848.14453125,-88.85076233565738,63.07306478127942,-83.51494283900931,19.65657558141628
1850.5859375,-96.09884477416767,13.912255768521677,-85.51223565736791,154.93902077809636
1853.02734375,-103.13118278642986,98.28055141201145,-85.28110063525978,101.29264100963024
1855.46875,-94.20271494561442,154.05606529418716,-84.65233113181112,78.3920278361408
1857.91015625,-86.15167016764349,145.9524635966943,-84.30782889145999,62.89017867449926
1860.3515625,-85.83594874479915,139.97122870897192,-85.32544091871736,55.81672210633894
1862.79296875,-85.9005490776792,118.12516248613184,-94.63968619849092,64.82315827606648
1865.234375,-85.25867651477287,117.50905948267508,-104.66522249433483,147.60267584331513
1867.67578125,-87.54791779422459,118.93297685460679,-95.4221181358246,90.79630657089254
1870.1171875,-87.59380246085553,120.00453202397483,-92.54683906265235,85.47521870360067
1872.55859375,-86.73371907543299,117.25959018348853,-91.90004692210566,123.17394018631911
1875,-88.91568621647087,91.76252652072186,-85.50251276749323,137.87319091075102
1877.44140625,-89.82518965275723,54.05663574323519,-82.61847476741485,144.03616095264147
1879.8828125,-85.62770565834813,20.96426122346335,-80.80569071627235,153.3941284328472
1882.32421875,-82.4003260611021,9.73121263404303,-80.56410457790506,144.798052398549
1884.765625,-83.22949275838411,179.64675840622914,-82.54951608049652,120.22854758166108
1887.20703125,-84.68988051654513,167.77975232819426,-85.0503983264028,103.14339150327388
1889.6484375,-84.82954478071584,177.1101653885431,-90.95205782625641,103.11789205119216
1892.08984375,-86.30217992608117,9.146786378821242,-102.84985064054587,6.080220626785685
1894.53125,-92.31631057895854,31.806346527982445,-89.70052069421811,39.57559921245295
1896.97265625,-89.98816424556452,72.82333271741304,-84.62362782550038,42.63903413706195
1899.4140625,-89.92563578242331,61.49303814312955,-85.05007950029031,40.75481294365197
1901.85546875,-105.24128114367795,49.70182982375998,-95.5216967708264,35.861981764615244
1904.296875,-89.39588704413453,37.01127740290267,-89.51102453665476,162.5907457133682
1906.73828125,-88.44623484368255,44.15308983334225,-83.6679156748521,147.33841071377677
1909.1796875,-85.57035780282534,42.698198778685295,-81.27244705505498,138.6471097749384
1911.62109375,-86.74488918718572,23.70948472406112,-79.9112517382973,124.13793329990929
1914.0625,-97.25543919488359,103.42546252679084,-79.81025188339869,92.04351424308851
1916.50390625,-85.7675210731544,27.686522367478663,-79.80422825014989,53.40386272972137
1918.9453125,-81.84862095334302,10.092980435473251,-79.73703625823043,19.215968802121377
1921.38671875,-81.96445584645659,2.5999462590018103,-80.1789141509922,172.42838495043856
1923.828125,-84.92242421505067,168.94150804763828,-80.06792720808077,152.41928122012123
1926.26953125,-87.16615377437523,131.9840336669001,-80.3595055872967,135.06159064589653
1928.7109375,-86.58169181395478,90.38105607123455,-82.56897924524012,108.95045821486585
1931.15234375,-84.16631796378839,77.06072706380496,-86.23945306653115,87.97401895258304
1933.59375,-81.761156716369,75.18337676669815,-89.29815856701131,57.01898987395474
1936.03515625,-80.1309396916653,74.94870683941389,-86.7117174984797,18.685834631879295
1938.4765625,-79.96601482684468,76.0548952891835,-87.22695662617701,3.1390010445209993
1940.91796875,-81.92009599168156,70.57396532940695,-90.42824920751403,16.716942854298644
1943.359375,-87.19503948477622,67.13830203996106,-89.07013143876685,61.59560523898857
1945.80078125,-100.98723349163392,22.801740469138448,-86.32265173912083,81.99359228212292
1948.2421875,-90.13210384607532,135.9157990248006,-85.73278764711313,81.1376747244505
1950.68359375,-89.01148884836812,132.04882007183195,-85.8136115840262,91.93293745805656
1953.125,-93.28758418142354,143.98145135952274,-85.36070249128258,109.4013396773169
1955.56640625,-88.18377801426752,25.79153516863187,-87.05306991154266,113.96854983453798
1958.0078125,-85.16405244094388,38.20179397057405,-91.24822371585535,156.90740635781668
1960.44921875,-85.304977519909,54.31881192072924,-89.00925078936113,24.047065000136538
1962.890625,-84.3123406511458,70.44732564715358,-88.86160161082827,57.04516765127715
1965.33203125,-86.19840983100529,99.71684592380188,-84.77268168518093,70.73005634090691
1967.7734375,-83.85086758246854,145.73878860357485,-83.8575191041981,62.38997856339198
1970.21484375,-82.74822873428451,162.89635219602962,-84.91485956946717,66.86220698541031
1972.65625,-84.18485730772966,0.1813452438574721,-83.50202422387342,69.26279329766997
1975.09765625,-85.03333454012675,3.596088625495321,-83.43891837034482,57.629669059098084
1977.5390625,-88.57516714333974,0.12806970075967092,-84.6336023137137,54.47619045317608
1979.98046875,-93.49330094996957,163.17594023086733,-85.26695750030973,47.05547051357029
1982.421875,-89.9724454558124,164.76972809168288,-87.45327542737223,30.963170196977792
1984.86328125,-84.91542218001283,16.779016858765107,-91.7691117123461,38.3073322863417
1987.3046875,-81.22655807294197,37.0153181196828,-89.87339604495222,70.40120446950148
1989.74609375,-79.2372219533883,41.802245519182875,-86.18523131828945,72.22106895409543
1992.1875,-78.15199028812756,33.147182449135386,-81.65431225231076,48.395382569662026
1994.62890625,-78.92430785626921,23.145415726786588,-74.64807181776489,36.83431668720397
1997.0703125,-81.41058373638157,17.251907136065228,-70.69352271501651,34.810084859217305
1999.51171875,-83.66033195295451,12.368901399586875,-69.82464125699126,32.57241463914189
2001.953125,-87.59702214535923,2.230372148254144,-70.54019492754367,30.50862304062226
2004.39453125,-105.13953670516783,142.43522464577612,-74.01575406395482,33.033370454176946
2006.8359375,-90.71574395169081,167.9896134160494,-83.43248639350335,69.09556300873427
2009.27734375,-89.35687949370114,162.02558394083778,-82.3263774586435,147.55349614162446
2011.71875,-93.4139747963814,147.00332318889377,-81.11686601427495,148.88106183497104
2014.16015625,-91.4286746578616,120.59594385237125,-82.30407729339018,135.5815514773629
2016.6015625,-88.51765698770859,138.0060204678227,-85.3641021753692,140.94132324508757
2019.04296875,-84.41729425907445,154.31524110074022,-85.23621559364497,162.59222696187524
2021.484375,-80.9937515149278,151.69886391493984,-82.71895418124471,150.94591391692848
2023.92578125,-80.32459910462349,141.57876247539252,-81.16681023374225,126.1220431486014
2026.3671875,-82.93064924242437,112.78817675654841,-80.54991107072746,103.5713034618346
2028.80859375,-85.50322700815167,53.21607325079017,-81.8432540117071,75.69298822280761
2031.25,-84.96873934690558,10.075117584568506,-84.10702232818254,34.61516255451142
2033.69140625,-88.0302376935296,170.4163905409409,-88.43995382863676,146.3109529548021
2036.1328125,-95.18552248176306,66.6961874013601,-84.53062543067894,61.83704222711718
2038.57421875,-84.74644237339098,0.188127862589708,-81.33081341654758,26.307764267150034
2041.015625,-81.29496987839708,149.76000362497012,-81.1259059213815,8.551543639264237
2043.45703125,-80.68327927079454,129.91553362011007,-83.06795988730906,0.0584509584985896
2045.8984375,-81.2785422190648,121.30352743556706,-87.65009108322292,178.1368295842416
2048.33984375,-82.56484890733083,110.7333494615344,-91.7459175938937,90.05723801439389
2050.78125,-86.89645107394915,89.76021657218752,-81.66943427700524,120.3776137860731
2053.22265625,-98.15100444494999,151.73454015864806,-78.3819849111555,123.64248412921006
2055.6640625,-85.81174026136372,108.20514354813999,-77.68101507872105,127.6188781639383
2058.10546875,-83.35879316060549,122.19255049996934,-78.30158526813236,141.9393687546687
2060.546875,-81.5075835533041,134.43122406627427,-78.48294024883253,158.34950426761972
2062.98828125,-80.69500026581434,137.65070468863343,-79.03848924531874,163.87392160662301
2065.4296875,-82.76166627541359,149.06501007080303,-81.35291004162383,168.13642504076086
2067.87109375,-87.20662791674015,160.68523051512642,-86.14323859903622,162.3567456194373
2070.3125,-99.17205566005177,92.44369496376675,-93.45263507323341,115.39443519180847
2072.75390625,-87.37808328047419,1.8394198563968616,-91.51482123189993,4.87608364292296
2075.1953125,-83.94796834673885,169.33583366611614,-85.64452057641495,145.66876722319748
2077.63671875,-84.91395604707765,167.56200877780654,-87.06808077708794,118.25861083076227
2080.078125,-88.42528702225104,170.50283486920793,-92.83045274849584,78.90587081666844
2082.51953125,-91.90318945209619,112.51363200747568,-91.08110326385417,42.083881485930696
2084.9609375,-85.30327694393691,62.57703289609966,-86.97231730888402,13.943073657760197
2087.40234375,-86.51089123984869,47.6498683358365,-86.57248747206086,139.05661337139335
2089.84375,-93.72725917728447,38.84757769191996,-84.91383511603836,80.24098543635644
2092.28515625,-110.35606220941686,70.95284889484174,-82.8931471088108,45.63284847814141
2094.7265625,-94.09643989813348,173.9250178590974,-81.59707221599298,30.22711165942764
2097.16796875,-87.58716084259117,144.86167339367637,-82.08510054520096,12.278111901387739
2099.609375,-84.24320361936444,125.43295217069864,-83.05970728982116,159.6575123434379
2102.05078125,-82.73534852276211,113.08945577851455,-83.57500929826202,122.70640341260129
2104.4921875,-83.8503209170679,109.32789892177324,-84.99050106207262,105.22496707140773
2106.93359375,-85.61885134686969,132.57402383889846,-84.20080343440469,125.95997172957392
2109.375,-84.71830265413874,145.65994667347573,-81.83713788413003,139.95402585197706
2111.81640625,-87.00747100024414,145.08397229308957,-82.39385915266972,158.12862415584286
2114.2578125,-88.0943753437677,160.16837393367825,-81.43260255148311,1.5927019296169456
2116.69921875,-86.251919197784,158.36553534589555,-80.13217110754812,12.227803708791345
2119.140625,-86.88871113540968,149.40561696726732,-80.53571245762416,18.172728101375537
2121.58203125,-88.32748824248661,149.2819427188915,-82.22188459571669,12.502492869420903
2124.0234375,-94.37915607015302,134.8711470501944,-85.16426111831385,175.71810853703488
2126.46484375,-92.55330599521733,146.40507859559347,-91.22402960523422,163.88930649100487
2128.90625,-84.61506039049084,126.75873488926058,-94.9124683596648,164.56052972116686
2131.34765625,-82.10314384703321,128.06201918952337,-96.71227484523568,154.17693558398966
2133.7890625,-80.56509140759103,127.73246629485703,-100.74468184156137,92.26803026120578
2136.23046875,-80.6952167601139,122.32655971660316,-91.45255441971392,84.02445238111626
2138.671875,-81.6971836957099,131.48167031893288,-94.62188936940069,83.33438993051011
2141.11328125,-81.09470748398104,139.04682052742518,-93.6224430468399,125.45816734132727
2143.5546875,-80.70713825837424,129.71739811498475,-89.28036868419964,100.91736283363008
2145.99609375,-81.98456238484938,121.61426962054507,-88.50169983210742,70.5486762151669
2148.4375,-88.12815233513943,114.20814506111716,-88.91685939710098,25.74644880585971
2150.87890625,-96.64693713818649,171.14376414887397,-86.09603045722369,168.71198031792312
2153.3203125,-88.86171538390728,118.82731490074718,-85.19067016421765,140.46090802592795
2155.76171875,-86.84174546778807,84.80040988873613,-85.20121032809098,112.17445904848195
2158.203125,-87.50440599534059,53.47179134550695,-85.84154171429162,90.06947705414613
2160.64453125,-87.77063897620559,177.4028915570747,-89.37408320024856,78.82758505736807
2163.0859375,-83.54756948377457,127.120343091911,-96.68077049359977,58.36403186324317
2165.52734375,-82.70466094092922,101.57592938613828,-84.1530334862807,44.5884897707428
2167.96875,-87.12671479926374,85.08989375290214,-81.36307465293822,17.40404519864737
2170.41015625,-90.69499320332017,127.819130748637,-82.02472814761435,2.458139256438322
2172.8515625,-83.73626394033039,158.11022107518778,-86.2200848603359,179.611509087016
2175.29296875,-80.18638056695292,163.19629317442468,-100.45596366328076,170.78187412373327
2177.734375,-79.24707288154465,152.75234359144463,-89.29741968856015,143.8385318101937
2180.17578125,-79.92358795477641,123.96669656804413,-83.20963766715742,117.88571330895141
2182.6171875,-81.10610107145298,87.06059947145994,-82.19840520900546,101.06858312090469
2185.05859375,-81.77523582166053,49.592707557583914,-83.20916535840027,78.02498870174925
2187.5,-81.72713494052698,16.17473105047389,-83.96448479675823,39.819747275898216
2189.94140625,-82.10490145739308,164.66941505949404,-86.5018449895139,7.837306149594332
2192.3828125,-83.87378878675918,144.79989307074212,-92.20752472092671,10.468865620952313
2194.82421875,-86.33050544712502,137.8460603463323,-91.34862664111687,34.87180449948509
2197.265625,-87.90473641821339,128.08475614139522,-92.02055908214928,45.61707392188255
2199.70703125,-93.26962249544935,107.06448055093121,-93.33683192001145,81.95686701991069
2202.1484375,-94.10303016843052,63.30044858041858,-101.78976767382423,42.03943622440528
2204.58984375,-86.44513427710889,55.70883014801434,-95.58115507658194,110.29107602195839
2207.03125,-82.91035639155291,46.351302694396395,-100.88003884950899,50.95301323886561
2209.47265625,-83.0885284734457,31.178368247954598,-93.07614002903163,90.58953912120803
2211.9140625,-84.87464811235576,17.90389661370812,-84.28042271077408,64.0760460879572
2214.35546875,-89.38008493524983,5.317149705738009,-80.91762040411739,53.729720653672196
2216.796875,-92.03260462816397,114.75878747494005,-81.62796849981767,49.871297839584365
2219.23828125,-88.1639692704397,81.81184591530238,-84.90551175932808,44.55728238884329
2221.6796875,-92.24345030937081,92.20758890728804,-94.61021619200024,21.351081843443886
2224.12109375,-90.31867501735667,8.207736958465652,-90.95577032138752,50.64959314747181
2226.5625,-84.85285236602252,36.82120175136316,-88.16657606976669,49.56572843217432
2229.00390625,-83.98450697537059,59.82847931609089,-88.47429541592584,61.744364677263455
2231.4453125,-83.0644799014815,81.60375159462838,-87.59454241165429,57.89228747773752
2233.88671875,-82.56610401095534,96.04781283843411,-88.53372707079737,52.619893517575065
2236.328125,-85.18307556627589,120.92577034121385,-89.43298993508802,35.852318883657205
2238.76953125,-85.59670138140645,150.57611278698573,-89.97407628805405,25.642897990274896
2241.2109375,-83.9799798756269,157.86131865164958,-93.00245948741622,58.19001264100428
2243.65234375,-80.92784040772162,0.7678927285624332,-88.78278123836344,138.54392512934606
2246.09375,-77.76610379606728,12.90357274985751,-82.36998640084663,162.30455299874288
2248.53515625,-77.43692152670033,14.289511935355154,-80.49909613236156,168.6907691855295
2250.9765625,-78.27547055662453,16.830647010121883,-80.51983634132375,172.30402937244529
2253.41796875,-79.78565831851154,15.664298787208375,-82.13864719929151,175.6728300769003
2255.859375,-82.06598092310614,1.1110148493235632,-85.76289766550565,178.47288320138836
2258.30078125,-82.11878005722356,161.87995433812964,-88.9218407799375,165.2251736971954
2260.7421875,-81.27508957868544,153.35505932724075,-87.55142347740401,146.70911100109598
2263.18359375,-83.17227548450938,147.84993576499994,-84.36736679636068,142.53951680488237
2265.625,-89.3601871054718,160.27523409695394,-82.60838778948111,151.71066507354925
2268.06640625,-91.17015966821674,41.220494242443685,-81.9088829153091,166.3710597701183
2270.5078125,-92.46955215016882,68.3577567444985,-81.64869886263702,166.7336326295037
2272.94921875,-93.90526215075559,89.2001467612145,-82.32270232705775,166.88342203005362
2275.390625,-104.38899491924042,77.18946128826003,-84.81030620159814,165.74681903128214
2277.83203125,-90.00274919925789,48.262836041661394,-89.64819660851842,116.72774412010072
